dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10072153,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10072153,W016464,,Boulder City Deposit,35.94583,-114.79082,NA,United States,Nevada,Clark,M,Manganese,,,Unknown,,N,Occurrence,,,,,Underground,,,Syngenetic,,Silty Gypsum Bed,"Weeks, Robert, Harner, Joy L. (Roberts, Ralph J.)",Muddy Creek Formation,Silt,,,Faulted Basin And Range Structure,Back-Arc Extensional Cratonic Basin,"LONGWELL, C. R., PAMPEYAN, E. H., BOWYER, B., ROBERTS, R. J., 1965 , GEOLOGY AND MINERAL DEPOSITS OF CLARK CO.:  NEV. BUREAU OF MINES, BULL. 62 , P. 199 .TRENGOVE, R. R., 1959 , RECONNAISSANCE OF NEVADA MN. DEPOSITS, US DEPT. INTERIOR REPORT OF INVESTIGATIONS 5446 , P. 7 - 8 .",,,,,,,,
10068492,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10068492,W001562,,Whitney Ridge,36.66666,-114.05081,NA,United States,Nevada,Clark,M,"Titanium, Metal, Iron",,,Unknown,,N,Occurrence,,"Biotite, Garnet, Hornblende, Hypersthene, Spinel",,,,,,,,,"Cooper, Margaret",,,,,,,"BEAL, L. H., 1963, INVESTIGATION OF TITANIUM OCCURRENCES IN NEVADA:  NEVADA BUREAU OF MINES REPT. 3, 42 P",,,,,,,,
10067837,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067837,W000699,,Copper Chief,35.82167,-115.54917,NA,United States,Nevada,Clark,M,,Cobalt,,Unknown,Replacement,S,Past Producer,Heterogenite,,,,,,,,,,"Coury, Anny B.",Bullion Formation,Dolomite,,,,,"BILBREY, J.H., JR., 1962, US BUREAU OF MINES INF. CIRC. 8103, P. 29HEWETT, D.F., 1931, USGS PROF. PAPER 162, 172 P.REFERENCE(1)UNPUBLISHED COBALT REPORT",,,,,,,UNKNOWN,
10048519,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10048519,MP00109,,Gingerload,35.48112,-115.12972,NA,United States,Nevada,Clark,M,"Lead, Copper, Gold, Silver, Zinc",,"Platinum, Palladium, Iridium, Osmium, Rhodium",Unknown,,U,Occurrence,"Acanthite, Chalcopyrite, Covellite, Galena, Gold, Iridosmine, Sphalerite","Pyrite, Quartz",,VEINS,,85: Polymetallic veins,Supergene Enrichment To At Least 25 M,,,Fracturing Of Host Rocks,"Peterson, Jocelyn A.",,Granite,,,,Basin And Range,"LECHLER, P.J., AND HSU, L.C., 1988, REVIEW OF HYDROTHERMAL PLATINUM-GROUP METAL DEPOSITS WITH NEW DATA FROM NEVADA:  PREPRINT FOR AMERICAN INSTITUTE OF MINING, METALLURGICAL, AND PETROLEUM ENGINEERS MEETING, 7 P.LECHLER, P.J., 1988, A NEW PLATINUM-GROUP-ELEMENT DISCOVERY AT CRESCENT PEAK, CLARK COUNTY, NEVADA:  NEVADA BUREAU OF MINES AND GEOLOGY OPEN-FILE REPORT 88-1, 4 P.",,,,,,,,
10047156,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047156,M242408,,Continental Heap Leach,35.46612,-114.92888,NA,United States,Nevada,Clark,M,"Silver, Gold",,,Unknown,,S,Producer,,,,,,,,,,,"La Pointe, D.D. (Tingley, J.V.)",,,,,,,"NBMG MAP 84, 1983, ACTIVE MINES AND OIL FIELDSDIVISION OF MINE INSPECTION, 1983, DIRECTORY OF NEVADA MINE OPERATIONS ACTIVE DURING CALENDAR YEAR 1983.",,,,,,,,
10047012,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047012,M242252,,Sample Site 1327,35.98111,-114.92222,NA,United States,Nevada,Clark,B,Potassium,"Gold, Copper",,Unknown,,N,Occurrence,Potash,,,,,,"Argillic, Silicification",,,,"Lyles, B.F. (Tingley, J.V.)",,Volcanic Rock (Aphanitic),,,"Fault Zone (North Trending, East Dipping).",,"SMITH, 1982, FIELD EXAMINATION, NBMG, 19 NOV 82",,,,,,,,
10047011,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047011,M242251,,Blue Quartz Mine,35.92222,-114.95389,NA,United States,Nevada,Clark,B,"Copper, Gold, Barium-Barite",,,Unknown,Vein,N,Occurrence,"Barite, Malachite","Chalcopyrite, Galena, Hematite, Pyrite",,,,,Propylitic,,Oro Hondo Claims,,"Lyles, B.F. (Tingley, J.V.)",,,,Andesite,,,"SMITH, 1982, FIELD EXAMINATION, NBMG, 19 NOV 82",,,,,,,,
10047010,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047010,M242250,,Alunite Mine,35.97417,-114.91277,NA,United States,Nevada,Clark,B,"Gold, Potassium",,,Unknown,,N,Occurrence,Potash,,,,,,Argillic,,,,"Boulton, Dennis R. (Tingley, J. V.)",,,,,,,"LONWELL, C.R., PAMPEYAN, E.H., BOWYER, B., ROBERTS R.J., 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK COUNTY, N.B.M.G. BULLETIN 62 P. 143, 144 AND 178SMITH, 1982, FIELD EXAMINATION, NBMG, 19 NOV 82.",,,,,,,,
10047009,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047009,M242249,,Blue Diamond Mine,36.07693,-115.39501,NA,United States,Nevada,Clark,N,Gypsum-Anhydrite,,,Unknown,,L,Producer,Gypsum,,,TABULAR UNIFORM,,,,,,Stratigraphic Within Permian Red Beds And Limestone,"Lyles, B.F. (Tingley, J.V.)",Kaibab,Toroweap,Limestone,,,"Thrust Sheets In General Area., Gentle Folding",Basin And Range,"CONGWELL, 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK CO., NEV., NBMG, BULL 62, PG. 204, 153-154.HEWETT, D.F., ETAL, 1936, MINERAL RESOURCES OF THE REGION AROUND BOULDER DAM, USGS BULL 871, P 167.VANDERBERG, 1937, RECONNAISSANCE OF MINING DIST. IN CLARK CO., NEV., INFORM. CIRCULAR, USBM 6964, P. 13-15.BRADLEY, W.G., 1932, METHODS AND COSTS OF MINING AND CRUSHING GYPSUM AT THE MINE OF THE BLUE DIAMOND CORP., LTD., ARDEM., NEV., USBM INF. CIRC. 6615.",,1925,,,,,
10047008,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047008,M242248,,First Chance Prospect ?,36.25417,-114.23498,NA,United States,Nevada,Clark,M,Uranium,,,Unknown,Unknown,N,Occurrence,,,,,,,,,,,"Shonnard, Ann T. (Tingley, Joe V.)",,Sandstone,,,,,"LONGWELL, C.R., PAMPEYAN, E.H., BOWYER, B., ROBERTS, R.J., 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK CO., NEV. BUREAU OF MINES BULL. 62, P. 18",,,,,,,,
10047007,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047007,M242247,,Blue Bell,36.62971,-114.15748,NA,United States,Nevada,Clark,M,Copper,,,Unknown,,N,Occurrence,,,,TABULAR,,,Secondary,,Virginia Copper No. 1,,"Lyles, B. F.",,Amphibolite,,,,,"BEAL, L.H., 1965, GEOLOGY AND MINERAL DEPOSITS OF THE BUNNERVILLE DIST, CLARK CO., NEV., NEV. BUREAU OF MINES BULL 63, P. 79-80",,,,,,,,Ernest Walker Of Mesquite Nevada                                   1958
10047006,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047006,M242246,,Taglo,36.64888,-114.06053,NA,United States,Nevada,Clark,M,Beryllium,,,Unknown,,N,Occurrence,"Beryl, Chrysoberyl, Phenacite","Hematite, Muscovite, Tourmaline",,IRREGULAR TABULAR,Surface/Underground,42: W skarn,,,Santa Cruz,Fractures,"Lyles, B.F. (Tingley, J.V.)",,Mica Schist,,,Faults,,"BEAL, L.H., 1965, GEOLOGY AND MINERAL DEPOSITS OF THE BUNKERVILLE DIST, CLARK CO., NEV., MEV. BUREAU OF MINE BULL 63, P. 81-83",,,,,,,,
10047005,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047005,M242245,,Thanksgiving Prospect,36.60555,-114.18637,NA,United States,Nevada,Clark,M,"Copper, Nickel",,,Unknown,,N,Occurrence,,,,,,,Secondary,,,,"Lyles, B.F. (Tingley, J.V.)",,Gneiss,,,Faults,,"BEAL, L.H., 1965, GEOLOGY AND MINERAL DEPOSITS OF THE BUNKERVILLE DIST, CLARK CO., NEV., NEV. BUREAU OF MINES BULL 63., P 80",,,,,,,,
10047004,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047004,M242244,,Five Star Lead Property,36.31387,-115.84336,NA,United States,Nevada,Clark,M,"Lead, Silver",Copper,,Unknown,,S,Past Producer,"Galena, Malachite",Gypsum,,PINCH AND SWELL,,,,Replacement,"El Lobo Claims, Five Star Mine, Holmes Prospect, Apex Claims",Fault,"Boulton, Dennis R. (Tingley, J. V.)",Wood Canyon,Quartzite,,,"Folds And Related Major Thrust Faults, Cross Fault At Five Star Mine",,"IVOSEVIC, S.W., 1972, FIELD EXAMINATION OF THE FIVE STAR LEAD PROPERTY, EMERALD DISTRICT, CLARK CO., NEV., NBMG MINING DISTRICT OPEN FILES",,,,,,1904,,
10047003,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047003,M242243,,Anchor,35.75056,-115.43917,NA,United States,Nevada,Clark,M,Silver,"Copper, Gold, Zinc, Lead",,Unknown,,S,Past Producer,"Anglesite, Calamine, Epsomite, Galena, Hydrozincite",,,FLATENED ELLIPTICAL PIPES,Surface,72: Polymetallic replacement,Dolomitization,,,Breccia Zones,"Lyles, B.F. (Tingley, J.V.)",,Limestone,,,"Thrust Faults (Late Jurpssic, Early Tert). Fredrickson Rift Zone; (Nw Belt Of Shearing)., Shallow Synclinal Fold, Normal Faults, Anticlinal Fold.,",,"ALBRITON, C.C., ETAL, 1954, GEOLOGIC CONTROLS OF LEAD AND ZINC DEPOSITS IN GOODSPRINGS (YELLOW PINE)HEWETT, D.F., 1931, GEOLOGY AND ORE DEPOSITS OF THE GOODSPRINGS QUAD., NEV., USGS PROFESSIONAL PAPER 162, P.160.LONGWELL, C.R., ETAL, 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK CO., NEV., NBMG BULL 62, P186.HEWETT, D.F., 1931, GEOLOGY AND ORE DEPOSITS OF THE GOODSPRINGS QUAD., NEV., USGS PROFESSIONAL PAPER 162, P.160. LONGWELL, ET AL., 1965.",,,,1952,,1893,,Richard Duncan
10047002,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047002,M242242,,Boss Mine,35.81944,-115.57056,NA,United States,Nevada,Clark,M,"Gold, Silver, Platinum, Palladium","Copper, Lead","Titanium, Metal",Unknown,,S,Past Producer,"Bornite, Brochantite, Chalcocite, Chalcopyrite, Chrysocolla, Copper, Cuprite, Gold, Libethenite, Malachite, Rutile","Bismutite, Hematite, Pyrite, Quartz",,"FISSURE-FAULT ORE SHOOT, ELLIPTICAL PIPE",Underground,72: Polymetallic replacement,"Hydrothermal, Dolomitization And Recrystallization Of Country Rock;  Quartz Monzonite Is Kaolinized.  Strong Supergene Leaching","Silicification, Concentration Along Fractures And Faults In The Pipe","Boss Gold Mining Co., Platinum Gold Mining Co.","Fractures, Faults, Faults In A Pipe Of Cellular Quartz.  Limestone Is Brecciated","Lyles, B.F. (Tingley, J.V.), Cooper, Margaret, Peterson, Jocelyn A.",Valentine Member Of Sultan Formation;Monte Cristo Formation,Limestone,,Quartz Monzonite,"Keystone Thrust, Broad Anticlinal Arch, Ironside Fault; Minor Faults",Basin And Range,"LONGWELL, C.R., PAMPEYAN, E.H., BOWYER, BEN, AND ROBERTS, R.J., 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK COUNTY, NEVADA:  NEVADA BUREAU OF MINES BULLETIN 62, P. 111-112, 18.HEWETT, D.F., 1931, GEOLOGY AND ORE DEPOSITS OF GOODSPRINGS QUADRANGLE, NEVADA:  U.S. GEOLOGICAL SURVEY PROFESSIONAL PAPER 162, P. 114-118.KNOPF, ADOLPH, 1915, A GOLD-PLATINUM-PALLADIUM LODE IN SOUTHERN NEVADA, IN CONTRIBUTIONS TO ECONOMIC GEOLOGY:  U.S. GEOLOGICAL SURVEY BULLETIN 620, P. 1-12.MUDD, S.W., 1915, THE BOSS MINE, GOODSPRINGS, NEV.:  MINING AND SCIENTIFIC PRESS, V. 110, P. 297-298.NEVADA BUREAU OF MINES AND GEOLOGY, CLOSED FILE DATA, ITEM #5883, P. 44-45.CRAMPTON, F.A., 1916, PLATINUM AT THE BOSS MINE, GOODSPRINGS, NEV.:  MINING AND SCIENTIFIC PRESS, V. 112, P. 479-482.KENNEDY, J.C., 1915, OCCURRENCE OF PLATINUM AT BOSS MINE, NEVADA:  MINING AND ENGINEERING WORLD, V. 42, P. 939-940.SMITH, 1983, FIELD EXAMINATION, NEVADA BUREAU OF MINES AND GEOLOGY, 10 FEB 83.LIND, S.C., DAVIS, C.W., AND VON BERNEWITZ, M.W., 1923, PLATINUM ASSAYS AND PLATINUM PROMOTIONS:  U.S. BUREAU OF MINES REPORT OF INVESTIGATIONS 2496, P. 19.LECHLER, P.J., AND HSU, L.C., 1988, REVIEW OF PLATINUM-GROUP METAL DEPOSITS WITH NEW DATA FROM NEVADA, PREPRINT FOR AMERICAN INSTITUTE OF MINING, METALLURGICAL, AND PETROLEUM ENGINEERS MEETING, 1988, 7 P.BEAL, L.H., 1963, INVESTIGATION OF TITANIUM OCCURRENCES IN NEVADA:  NEVADA BUREAU OF MINES REPORT 3, 42 P.HEWETT, 1931",,1886,,1937,,1886,"1898-1900, 1914-1937",Joseph Yount
10047001,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047001,M242240,,Copper Hill Claims,35.64167,-115.4164,NA,United States,Nevada,Clark,M,Copper,,,Unknown,,N,Occurrence,Malachite,"Caliche, Jarosite",,,,,"Local Silicification, Argillic",,,Bedding Planes,"Lyles, B.F. (Tingley, J.V.)",Goodsprings,Sultan,Dolomite,,,Bedding Plane Faults.,,"SMITH, 1983, FIELD EXAMINATION, NBMG, 8 FEB 83",,,,,,1974,
10047000,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047000,M242238,,Potosi Mine,35.96166,-115.5364,NA,United States,Nevada,Clark,M,"Zinc, Lead","Copper, Silver, Gold",Uranium,Unknown,,S,Past Producer,"Anglesite, Calamine, Galena, Hydrozincite, Malachite, Smithsonite, Sphalerite",,,DISCONTINOUS PODS AND LENSES,,72: Polymetallic replacement,Limestone Dolomitized Locally,,,,"Hefner, M.L. (Tingley, J.V.)","Yellowpine Limestone Member, Monte Cristo Limestone",Limestone,,,"Several Thrust And Normal Faults, Part Of Overturned Syncline",,"HEWETT, D.F., 1931, GEOLOGY AND ORE DEPOSITS OF GOODSPRINGS QUAD: USGS P.P., 162, P. 123-126.LONGWELL, C.R., ET.AL, 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK CO; NBMG BULL. 62, P. 195.GARSIDE, L.J., 1973, RADIOACTIVE MINERAL OCCURRENCES IN NEVADA: NBMG BULL. 81, P. 28.ALBRITTON, C.C., ET.AL, 1954, GEOLOGIC CONTROLS OF LEAD AND ZINC DEPOSITS IN GOODSPRINGS (YELLOWPINE) DISTRICT, NEVADA: USGS BULL. 1010, P. 41-49.TINGLEY, J.V., 1983, FIELD EXAM., NBMG, 28 APR 83",,,,,,,,
10046999,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046999,M242237,,Red Cloud Mine,35.86694,-115.48417,NA,United States,Nevada,Clark,M,Gold,Silver,Mercury,Unknown,,S,Past Producer,Cinnabar,"Chert, Dolomite, Limonite, Pyrite, Sericite",,,,,"Dike Altered, Limestone Dolomitized",,,Contact Between Porphyry And Limestone,"Hefner, M.L. (Tingley, J.V.), La Pointe, D.D. (Tingley, J.V.)",Bird Spring Formation,"Limestone,Dolomite",,Granite,"Fault (N30w, Vertical), Potosi Thrust Fault Underlies Deposit",,"HEWETT, D.F., 1931, GEOLOGY AND ORE DEPOSITS OF GOODSPRINGS QUAD: USGS P.P. 167, P. 103-104.LONGWELL, C.R., ET.AL, 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK CO: NBMG BULL. 62, P. 195.SMITH, 1983, FIELD EXAM., NBMG, 13 FEB. 85.LINCOLN, F. C., 1923, MINING DISTRICTS AND MINERAL RESOURCES OF NEVADA: NEAVADA NEWSLETTER PUBLISHING CO., RENO, NBAILEY AND PHOENIX, 1944, NBMG BULL. 41.LONGWELL, ET AL, P. 195 (1965)",,,,,,,,
10046998,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046998,M242236,,Ruth Mine,35.83611,-115.48667,NA,United States,Nevada,Clark,M,"Lead, Silver",,"Copper, Molybdenum",Unknown,,M,Past Producer,Wulfenite,Chert,,DISCONTINOUS LENSES,Underground,,Limestone Dolomitized,,,Breccia Parallel To Bedding,"Hefner, M.L. (Tingley, J.V.), La Pointe, D.D. (Tingley, J.V.)",,"Limestone,Dolomite",Bird Springs Formation,Sandstone,"Large Scale Thrust Faults, Ruth Fault To North, Thrust Fault To East Dipping 30 Degrees W, Normal Fault To West Trending 15e With 400 Ft Maximum Displacement. Ore With In This Block",,"HEWETT, D.F., 1931, GEOLOGY AND ORE DEPOSITS OF GOODSPRINGS QUAD: USGS PP 162, P. 139-140.LONGWELL, C.R., ET.AL, 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK CO: NBMG BULL 62, P. 192-196SCHILLING, J., 1962, NBMG REPORT 2.LONGWELL, ET.AL, 1965, P. 192",,,,,,,,
10046997,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046997,M242235,,Singer Mine,35.77694,-115.52612,NA,United States,Nevada,Clark,M,"Silver, Lead, Copper, Zinc",Gold,Uranium,Unknown,,S,Past Producer,"Galena, Hydrozincite",,,,Underground,72: Polymetallic replacement,,,,,"Lyles, B.F. (Tingley, J.V.), La Pointe, D.D. (Tingley, J.V.)",(Anchor Limestone Member) Monte Cristo; (Bullion Dolomite Members) Monte Cristo,Limestone,,Lamprophyre,"Thrust Fault, Normal Faults (N45w, 80sw), Fault Trending N45w, Dip 80 Sw Limits Stope On W Side Of Shaft. Also Several Minor Faults On Surface.",,"LONGWELL, C.R., ETAL, 1965, GEOL. AND MIN. DEP. OF CLARK CO, NEV., NBMG BULL 62, PG. 196HEWETT, D.F., 1931, GEOL. AND ORE DEP. OF GOODSPRINGS QUAD, NEV, USGS, P.P. 162, P. 154.GARSIDE, L.J., 1973, RADIOACTIVE MINERAL OCCURRENCES OF NEV., NBMG, BULL 81, PG. 33-34LONGWELL, ET AL., 1965.",,1907,,,,1892,,W.E. Singer
10046996,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046996,M242233,,Tiffin Mine,35.77778,-115.52667,NA,United States,Nevada,Clark,M,"Zinc, Lead",,Copper,Unknown,,S,Past Producer,"Galena, Hydrozincite",,,,Underground,,,,,Fault Zone,"Lyles, B.F. (Tingley, J.V.), La Pointe, D.D. (Tingley, J.V.)","Monte Cristo (Strike Ne, Dip 35-50se), (Bullion Member);Bird Springs (Ne, 35-50se)",Limestone,,,"Thrust Fault, Normal Faults, Beds Are Much Disturbed, Locally Strike Ne And Dip 35-50 Se.",,"LONGWELL, C.R., 1965, GEOL. AND MIN. OF CLARK CO., NEV., NBMG, BULL 62, PG. 198.HEWITT, D.F., 1931, GEOL. AND MIN. DEP. OF GOODSPRINGS QUAD., NEV., USGS, PP 162, P. 153.GARSIDE, L.J., 1973, RADIOACTIVE MINERAL OCCURENCES OF NEV., NBMG, BULL 81., P. 33.HEWITT, 1931, USGS, PP 162, PG. UK3",,,,,,1905,,C.A. Beck
10046995,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046995,M242232,,Van Henry Claim,35.79944,-115.49195,NA,United States,Nevada,Clark,M,Zinc,,,Unknown,,Y,Past Producer,Hydrozincite,,,,,,Limestone Brecciated And Dolomitized,,,Breccia Zone,"Hefner, M.L. (Tingley, J.V.)",Bird Springs Formation,Limestone,,,,,"HEWETT, D.F., 1931, GEOLOGY AND ORE DEPOSITS OF GOODSPRINGS QUAD: USGS P.P. 162, P. 151",,,,,,,,
10046994,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046994,M242231,,Volcano Mine,35.80639,-115.46917,NA,United States,Nevada,Clark,M,"Zinc, Lead",,Uranium,Unknown,,S,Past Producer,"Galena, Hydrozincite",,,,,,,,"Promethus Claim, Bico Property",Permeability Of Dolomite,"Lyles, B.F. (Tingley, J.V.), La Pointe, D.D. (Tingley, J.V.)",Birdsprings (Yellow Pine Member),Limestone,,,,,"GARSIDE, L.J., 1973, RAD. MIN. OCC. OF NEV., NBMG, BULL 81, P. 33.HEWITT, P.F., 1931, GEOL. AND MID. DEP. OF GOODSPRINGS QUAD., NEV., USGS, PP 162, P. 149.LONGWELL, C.R., 1965, GEOL. MIN. DEP. OF CLARK CO., NEV., NBMG, BULL 62, P. 198.10 CARLOADS (300 TONS) OF PB-ZN ORE SHIPPED FROM VOLCANO CLAIM, AND 20 TONS OF PB ORE AND 70 TONS OF ZN ORE FROM THE PROMETHEUS CLAIM.",,,,,,,,
10046993,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046993,M242229,,Sample Site 1145,35.78083,-115.54056,NA,United States,Nevada,Clark,M,"Lead, Zinc",,,Unknown,,N,Occurrence,"Anglesite, Galena","Hematite, Pyrite",,,,,,,,,"Lyles, B.F. (Tingley, J.V.)",Monte Cristo,Dolomite,,,,,"SMITH, 1983, FIELD EXAMINATION, NBMG, 8 FEB 83",,,,,,,,
10046992,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046992,M242228,,Radium Deposit,35.77806,-115.38556,NA,United States,Nevada,Clark,M,Radium,,,Unknown,,S,Past Producer,Carnotite,,,TABULAR,,,,,,,"Lyles, B.F. (Tingley, J.V.)",,Limestone,,,,,"VANDERBERG, 1937, RECONNASANCE OF MINERAL DIST IN CLARK CO., NEV.; USGS INF CIRC. 6964, P. 54",,1931,,,,,,"J. Isachson, Formerly Of Sean, Nev."
10046991,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046991,M242226,,Oakland Group,35.47612,-114.88638,NA,United States,Nevada,Clark,M,Gold,,,Unknown,Vein,N,Occurrence,,,,TABULAR,,,,,"On Patented Claims Side Line, San Mateo, Oakland, Gold Reef, Cabell.",Fractures,"Lyles, B.F. (Tingley, J.V.)",,Andesite,,Quartz Monzonite,,,"LONGWELL, C.R., 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK CO., NEV., NEV. BUREAU OF MINES BULL 62, P. 201.NEV. BUREAU OF MINES OPEN FILE, FILE NO. 33, ITEM 6",,,,,,,,A.C. Calkins
10046990,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046990,M242225,,Duplex Mine,35.46001,-114.92193,NA,United States,Nevada,Clark,M,"Silver, Lead, Gold","Copper, Zinc",Molybdenum,Unknown,Vein,S,Past Producer,"Calamine, Chalcopyrite, Galena, Limonite, Wulfenite","Hemimorphite, Mottramite",,TABULAR,Surface,85: Polymetallic veins,,Weathering And Leaching,Ixl Copper Claim,Regional Fracturing In Less Competent Rocks Around The Border Of The Quartz Monzonite Body.,"La Pointe, D.D. (Tingley, J.V.), Lyles, B.F. (Tingley, J.V.)",,Andesite,,Andesite,Normal Faults (Fault Horses Occur Within The Vein),,"CALLAGHAM, E, 1939, GEOLOGY OF THE SEARCHLIGHT DIST., CLARK CO., NEV., USGS BULL 906-D, P. 165-172.LONGWELL, C.R., 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK CO., NEVNEV. BUREAU OF MINES BULL 62, PQ. 201.RANSOME, R.L., 1907, PRELIMINARY ACCOUNT OF GOLDFIELD, BULLFROG AND OTHE MINING DIST. INC SOUTHERN NEVADA, USGS BU.. 303, P.72.TINGLEY, J.V., 1983, FIELD OBSERVATION, NBMG, 4/27/83SCHILLING, J., 1962, NBMG REPORT 2.CALLAGHAM, E., 1939, GEOLOGY OF THE SEARCHLIGHT DIST, CLARK CO., NEV., USGS BULL 906-D, P. 170-171.",,1898,,,,1897,,G.F. Colton (Located As The Ixl Copper Mine Origenally)
10046989,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046989,M242224,,Bay City Claim Group,35.47557,-114.96165,NA,United States,Nevada,Clark,M,Gold,,,Unknown,Vein,S,Past Producer,,,,TABULAR,Underground,,,,"Four Unpatented Code Claims Bay City, Bay City No. 1, Berkeley, Virginian",Fractures,"Lyles, B.F. (Tingley, J.V.)",,Andesite,,Quartz Monzonite,,,"LONGWELL, C.R., 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK COY NEV. NEV. BUREAU OF MINES BULL 62, P. 200.NEV. BUREAU OF MINES, OPEN FILE DATA NO. 33, ITEM NO. 5.",,,,,,1898,,
10046988,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046988,M242223,,Blossom Mine,35.49112,-114.92443,NA,United States,Nevada,Clark,M,"Gold, Silver",,,Unknown,Vein,S,Past Producer,,,,TABULAR-SILL-LIKE (IRREGULAR),Surface/Underground,,,Oxidation And Leaching,,Gouge Seam-N13e 36-43e,"Lyles, B.F. (Tingley, J.V.)",,Andesite,,Quartz Monzonite,Mine Is At The Contact Of A Sill-Like Protruberence Of The Quartz Monzonite Body,,"CALLAGHAN, E., 1939, GEOLOGY OF THE SEARCHLIGHT DIST, CLARK CO., NEV., USGS BULL 906-D, P. 176-179RANSOME, F.L., 1907, PRELIMINARY ACCOUNT OF GOLDFIELD, BULLFROG, AND OTHER MINING DIST. IN SOUTHERN NEV., USGS BULL 303, P. 72-74LONGWELL, C.R., ETAL, 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK, CO., NEV., NEV. BUREAU OF MINES BULL 62, P. 114,201.SMITH, 1982, FIELD EXAMINATION (DEC. 4, 1982)",,,,,,,,
10046987,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10046987,M242222,,Sloan Limestone Quarry,35.94917,-115.21362,NA,United States,Nevada,Clark,B,"Magnesite, Calcium",,,Unknown,,M,Occurrence,"Calcite, Dolomite, Limestone",,,TABULAR,,,,,,,"Lyles, B.F. (Tingley, J.V.)",Sultan;Monte Cristo,"Limestone,Dolomite",,,"Sloan Hill Is A Fault Rock (Horst) Tilted Gently; Thrust Blocks, Normal Faults.",Basin And Range,"LONGWELL, C.R., 1965, GEOLOGY AND MINERAL DEPOSITS OF CLARK CO. NEV., NEV. BUREAU OF MINES BULL 62, PG. 205., 156-157DEISS, C., 1951, DOLOMITE DEPOSITE NEAR SLOAN NEV., USGS BULL 973-C,  P. 107-108, 113-118, 134-138.HEWETT, D.F., ETAL, 1936, MINERAL RESOURCES OF THE REGION AROUND BOULDER DAM; USGS BULL 871., P.164-65.VANDERBERG, 1937, USBM INF. CIRCULAR 6964 PG. 78-80.DEISS, 1952 USGS 973-C P. 137",<,1914,,,,1910,,
